ID,date,day,month,year,company,firedist,latitude,longitute,fireseason,peak1,peak2,hbra,tfb,ranking,ranking_P2,ranking_P3,danger_rating,ground_fire,Year,F,G,T,Calc,Code Calc,Geog_Recode,G.Recode.,Calc.Recode.,Geog Classify.Final
1532,14.12.13,14,12,2013,United,CENTRAL,-38.37089,144.82484,YES,PEAK,SHOULDER,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2013,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
1533,15.12.13,15,12,2013,Powercor,WIMMERA,-36.72822004,142.2139064,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2013,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
1534,16.12.13,16,12,2013,Powercor,NORTHERN COUNTRY,-36.88941623,144.8403719,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,REFCL,High,YES,2013,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
1535,17.12.13,17,12,2013,Powercor,SOUTH WEST,-37.50062166,142.9372564,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,REFCL,High,NO,2013,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
1536,18.12.13,18,12,2013,Powercor,MALLEE,-34.23054749,142.1375295,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1537,19.12.13,19,12,2013,Powercor,SOUTH WEST,-37.52921188,142.0384494,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
1538,19.12.13,19,12,2013,Powercor,SOUTH WEST,-38.38352956,142.510608,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,YES,2013,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1539,19.12.13,19,12,2013,Powercor,CENTRAL,-37.39544844,144.0160485,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
1540,19.12.13,19,12,2013,Powercor,WIMMERA,NULL,NULL,YES,PEAK,PEAK,LBRA,1,NA,NA,LBRA,Severe,YES,2013,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1541,19.12.13,19,12,2013,Powercor,MALLEE,-34.20846343,142.1840143,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Severe,YES,2013,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1542,20.12.13,20,12,2013,AusNet,EAST GIPPSLAND,-37.82545,147.63048,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,Very High,NO,2013,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,LBRA
1543,20.12.13,20,12,2013,Jemena,CENTRAL,-37.6862,144.92988,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1544,20.12.13,20,12,2013,Powercor,CENTRAL,-37.39286299,144.9081694,YES,PEAK,PEAK,HBRA,0,REFCL,REFCL,REFCL,High,YES,2013,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
1545,20.12.13,20,12,2013,Powercor,CENTRAL,-38.14290138,144.3065036,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,High,YES,2013,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
1546,20.12.13,20,12,2013,Powercor,WIMMERA,-36.74146276,141.9415994,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Severe,YES,2013,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1547,21.12.13,21,12,2013,Powercor,MALLEE,-36.11825134,143.3752871,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,Severe,NO,2013,1,4.6,2,9.2,C. 5 to 10,REFCL,4.6,9.2,REFCL
1548,22.12.13,22,12,2013,CitiPower,CENTRAL,-37.77305,145.00732,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1549,25.12.13,25,12,2013,Powercor,CENTRAL,-37.50155554,143.9965776,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,High,NO,2013,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
1550,26.12.13,26,12,2013,Powercor,CENTRAL,-37.25108515,144.4478375,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,High,YES,2013,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,LBRA
1551,27.12.13,27,12,2013,Powercor,MALLEE,-34.25616043,142.1754373,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1552,28.12.13,28,12,2013,United,CENTRAL,-37.88628,145.05855,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Severe,YES,2013,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1553,28.12.13,28,12,2013,Powercor,NORTHERN COUNTRY,-36.45544543,145.0104922,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Extreme,YES,2013,1,0.2,3.5,0.7,F. 0.3 to 0.99,LBRA,0.2,0.7,LBRA
1554,28.12.13,28,12,2013,Powercor,CENTRAL,-38.22795306,144.5333782,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,HBRA,Severe,YES,2013,1,1,2,2,E. 1 to 2.99,HBRA,1,2,HBRA
1555,28.12.13,28,12,2013,Powercor,NORTH CENTRAL,-36.99895593,144.0680849,YES,PEAK,PEAK,HBRA,1,REFCL,REFCL,REFCL,Severe,YES,2013,1,4.6,2,9.2,C. 5 to 10,REFCL,4.6,9.2,REFCL
1556,28.12.13,28,12,2013,Powercor,CENTRAL,NULL,NULL,YES,PEAK,PEAK,LBRA,1,NA,NA,LBRA,Severe,YES,2013,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1557,28.12.13,28,12,2013,Powercor,NORTHERN COUNTRY,-36.58551916,145.1086634,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,HBRA,Extreme,YES,2013,1,1,3.5,3.5,D. 3 to 4.99,HBRA,1,3.5,HBRA
1558,30.12.13,30,12,2013,AusNet,CENTRAL,-37.8728,145.23759,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,High,NO,2013,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
1559,30.12.13,30,12,2013,Powercor,CENTRAL,NULL,NULL,YES,PEAK,PEAK,LBRA,0,NA,NA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1560,30.12.13,30,12,2013,Powercor,SOUTH WEST,-38.32778681,143.5467364,YES,PEAK,PEAK,HBRA,0,REFCL,REFCL,REFCL,High,NO,2013,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
1561,31.12.13,31,12,2013,AusNet,WEST AND SOUTH GIPPSLAND,-38.15887,145.93363,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,HBRA,High,NO,2013,1,1,0.5,0.5,F. 0.3 to 0.99,LBRA,0.2,0.1,HBRA
1562,31.12.13,31,12,2013,AusNet,NORTH EAST,-36.35625,146.32309,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,Very High,NO,2013,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,REFCL
1563,01.01.14,1,1,2014,Powercor,WIMMERA,-36.38,141.242,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Severe,NO,2014,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1564,02.01.14,2,1,2014,AusNet,NORTH EAST,-36.549,145.988,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,HBRA
1565,03.01.14,3,1,2014,Powercor,NORTHERN COUNTRY,-36.239,145.44,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1566,03.01.14,3,1,2014,Powercor,WIMMERA,-37.131,141.84,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,Very High,YES,2014,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
1567,04.01.14,4,1,2014,Jemena,CENTRAL,-37.733,145.095,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
1568,05.01.14,5,1,2014,United,CENTRAL,-38.187,145.108,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1569,05.01.14,5,1,2014,AusNet,CENTRAL,-38.609,145.587,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2014,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
1570,05.01.14,5,1,2014,AusNet,EAST GIPPSLAND,-37.854,147.607,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,Very High,YES,2014,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
1571,05.01.14,5,1,2014,Jemena,CENTRAL,-37.653,144.963,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1572,05.01.14,5,1,2014,Jemena,CENTRAL,-37.716,144.991,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1573,05.01.14,5,1,2014,Powercor,NORTHERN COUNTRY,-36.396,145.353,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1574,05.01.14,5,1,2014,Powercor,WIMMERA,-36.729,141.581,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,Very High,YES,2014,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
1575,05.01.14,5,1,2014,Powercor,WIMMERA,-36.423,141.886,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,Very High,YES,2014,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
1576,05.01.14,5,1,2014,Powercor,NORTHERN COUNTRY,-36.759,144.283,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,Very High,YES,2014,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,LBRA
1577,06.01.14,6,1,2014,AusNet,WEST AND SOUTH GIPPSLAND,-38.203,146.52,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,HBRA
1578,06.01.14,6,1,2014,Powercor,WIMMERA,-36.722,141.373,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,NO,2014,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
1579,07.01.14,7,1,2014,CitiPower,CENTRAL,-37.822,144.974,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,NO,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
1580,08.01.14,8,1,2014,AusNet,NORTH EAST,-36.578,146.748,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,High,NO,2014,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
1581,09.01.14,9,1,2014,United,CENTRAL,-38.473,145.019,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1582,11.01.14,11,1,2014,Powercor,NORTHERN COUNTRY,-36.73,144.263,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,Very High,YES,2014,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,LBRA
1583,12.01.14,12,1,2014,AusNet,NORTH EAST,-36.549,145.988,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,Very High,NO,2014,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,REFCL
1584,12.01.14,12,1,2014,Powercor,CENTRAL,-37.711,144.571,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1585,13.01.14,13,1,2014,Jemena,CENTRAL,-37.737,145.012,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1586,13.01.14,13,1,2014,Powercor,CENTRAL,-38.11,144.345,YES,PEAK,PEAK,LBRA,0,LBRA,REFCL,REFCL,Very High,YES,2014,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,LBRA
1587,13.01.14,13,1,2014,Powercor,MALLEE,-35.676,143.731,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2014,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
1588,13.01.14,13,1,2014,Powercor,MALLEE,-35.253,143.543,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1589,14.01.14,14,1,2014,United,CENTRAL,-38.37,144.776,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Severe,YES,2014,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1590,14.01.14,14,1,2014,United,CENTRAL,-37.917,145.13,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Severe,YES,2014,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1591,14.01.14,14,1,2014,AusNet,WEST AND SOUTH GIPPSLAND,-38.15,145.93,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,HBRA
1592,14.01.14,14,1,2014,Jemena,CENTRAL,-37.641,144.957,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Severe,YES,2014,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1593,14.01.14,14,1,2014,Powercor,CENTRAL,-37.581,143.85,YES,PEAK,PEAK,LBRA,1,REFCL,REFCL,REFCL,Severe,YES,2014,1,4.6,2,9.2,C. 5 to 10,LBRA,0.2,0.4,LBRA
1594,14.01.14,14,1,2014,Powercor,WIMMERA,-36.254,142.4,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1595,15.01.14,15,1,2014,United,CENTRAL,-37.823,145.141,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1596,15.01.14,15,1,2014,United,CENTRAL,-37.855,145.143,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1597,15.01.14,15,1,2014,United,CENTRAL,-38.21,145.11,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,HBRA,Very High,YES,2014,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
1598,15.01.14,15,1,2014,CitiPower,CENTRAL,-37.817,145.059,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1599,15.01.14,15,1,2014,Powercor,SOUTH WEST,-37.008,143.152,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Very High,YES,2014,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
1600,15.01.14,15,1,2014,Powercor,NORTHERN COUNTRY,-36.389,145.432,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1601,15.01.14,15,1,2014,Powercor,CENTRAL,-37.389,144.755,YES,PEAK,PEAK,HBRA,1,REFCL,REFCL,REFCL,Very High,YES,2014,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
1602,15.01.14,15,1,2014,Powercor,CENTRAL,-38.048,144.392,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1603,15.01.14,15,1,2014,Powercor,CENTRAL,-37.775,144.848,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1604,15.01.14,15,1,2014,Powercor,CENTRAL,-38.068,144.354,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1605,15.01.14,15,1,2014,Powercor,CENTRAL,-38.346,144.303,YES,PEAK,PEAK,LBRA,1,LBRA,REFCL,REFCL,Very High,YES,2014,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,LBRA
1606,15.01.14,15,1,2014,Powercor,CENTRAL,-37.851,144.773,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1607,15.01.14,15,1,2014,Powercor,NORTHERN COUNTRY,-36.278,145.224,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1608,16.01.14,16,1,2014,United,CENTRAL,-37.9,145.006,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1609,16.01.14,16,1,2014,United,CENTRAL,-38.105,145.138,YES,PEAK,PEAK,HBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,HBRA
1610,16.01.14,16,1,2014,United,CENTRAL,-38.109,145.283,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1611,16.01.14,16,1,2014,United,CENTRAL,-37.864,144.982,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1612,16.01.14,16,1,2014,AusNet,WEST AND SOUTH GIPPSLAND,-38.177,146.247,YES,PEAK,PEAK,LBRA,1,LBRA,REFCL,REFCL,Very High,YES,2014,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,REFCL
1613,16.01.14,16,1,2014,AusNet,WEST AND SOUTH GIPPSLAND,-38.472,145.937,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,HBRA,Very High,YES,2014,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
1614,16.01.14,16,1,2014,Jemena,CENTRAL,-37.762,145.054,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1615,16.01.14,16,1,2014,Powercor,SOUTH WEST,-38.308,141.595,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,HBRA,Severe,YES,2014,1,1,2,2,E. 1 to 2.99,HBRA,1,2,HBRA
1616,16.01.14,16,1,2014,Powercor,NORTHERN COUNTRY,-36.306,145.168,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1617,16.01.14,16,1,2014,Powercor,SOUTH WEST,-37.992,142.354,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Severe,YES,2014,1,4.6,2,9.2,C. 5 to 10,REFCL,4.6,9.2,REFCL
1618,16.01.14,16,1,2014,Powercor,SOUTH WEST,-38.03,143.633,YES,PEAK,PEAK,HBRA,1,REFCL,REFCL,REFCL,Severe,YES,2014,1,4.6,2,9.2,C. 5 to 10,REFCL,4.6,9.2,REFCL
1619,17.01.14,17,1,2014,United,CENTRAL,-37.924,144.99,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Severe,YES,2014,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1620,17.01.14,17,1,2014,United,CENTRAL,-37.748,145.162,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Severe,YES,2014,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1621,17.01.14,17,1,2014,AusNet,CENTRAL,-38.177,144.325,YES,PEAK,PEAK,LBRA,1,LBRA,REFCL,REFCL,Severe,YES,2014,1,4.6,2,9.2,C. 5 to 10,LBRA,0.2,0.4,REFCL
1622,17.01.14,17,1,2014,CitiPower,CENTRAL,-37.8,145.038,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Severe,NO,2014,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1623,17.01.14,17,1,2014,Powercor,MALLEE,-35.809,144.22,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Severe,YES,2014,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
1624,17.01.14,17,1,2014,Powercor,CENTRAL,-37.57,143.833,YES,PEAK,PEAK,LBRA,1,REFCL,REFCL,REFCL,Severe,YES,2014,1,4.6,2,9.2,C. 5 to 10,LBRA,0.2,0.4,LBRA
1625,17.01.14,17,1,2014,Powercor,CENTRAL,-37.581,143.841,YES,PEAK,PEAK,LBRA,1,REFCL,REFCL,REFCL,Severe,YES,2014,1,4.6,2,9.2,C. 5 to 10,LBRA,0.2,0.4,LBRA
1626,17.01.14,17,1,2014,Powercor,WIMMERA,-36.954,141.29,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,HBRA,Extreme,YES,2014,1,1,3.5,3.5,D. 3 to 4.99,HBRA,1,3.5,HBRA
1627,17.01.14,17,1,2014,AusNet,CENTRAL,-38.029,145.564,YES,PEAK,PEAK,LBRA,1,LBRA,REFCL,REFCL,Severe,YES,2014,1,4.6,2,9.2,C. 5 to 10,LBRA,0.2,0.4,REFCL
1628,18.01.14,18,1,2014,United,CENTRAL,-37.908,144.986,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1629,18.01.14,18,1,2014,AusNet,WEST AND SOUTH GIPPSLAND,-38.203,146.52,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,HBRA
1630,18.01.14,18,1,2014,Powercor,CENTRAL,-37.612,144.328,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2014,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
1631,18.01.14,18,1,2014,Powercor,WIMMERA,-36.408,141.97,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,HBRA,Very High,YES,2014,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
1632,19.01.14,19,1,2014,United,CENTRAL,-38.048,145.119,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1633,19.01.14,19,1,2014,AusNet,WEST AND SOUTH GIPPSLAND,-38.203,146.52,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,REFCL,Low-Moderate,YES,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
1634,19.01.14,19,1,2014,AusNet,EAST GIPPSLAND,-37.885,147.972,YES,PEAK,PEAK,HBRA,0,REFCL,REFCL,REFCL,Low-Moderate,YES,2014,1,4.6,0.2,0.92,F. 0.3 to 0.99,REFCL,4.6,0.92,REFCL
1635,19.01.14,19,1,2014,AusNet,NORTH EAST,-37.052,146.088,YES,PEAK,PEAK,LBRA,0,LBRA,REFCL,REFCL,Very High,YES,2014,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,REFCL
1636,19.01.14,19,1,2014,Powercor,CENTRAL,-37.6,144.227,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
1637,20.01.14,20,1,2014,Powercor,CENTRAL,-37.828,144.83,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
1638,20.01.14,20,1,2014,Powercor,SOUTH WEST,-37.622,142.774,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,REFCL,High,YES,2014,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
1639,20.01.14,20,1,2014,Powercor,CENTRAL,-37.675,144.437,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Low-Moderate,YES,2014,1,0.2,0.2,0.04,H. Less than 0.1,LBRA,0.2,0.04,LBRA
1640,21.01.14,21,1,2014,AusNet,NORTH EAST,-36.578,146.748,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,YES,2014,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
1641,21.01.14,21,1,2014,AusNet,WEST AND SOUTH GIPPSLAND,-38.15,145.93,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2014,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
